"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000134755.17" -0.411332056107173 5.72799138301721 -5.48349907929825 5.19454072744323e-08 6.05630171479086e-06 7.87007047717697 "ENSG00000134755.17" "DSC2"
"ENSG00000134917.10" -0.599038194227203 -0.238857150745699 -5.48017750445534 5.29030953719368e-08 6.12536668194887e-06 8.00731536507856 "ENSG00000134917.10" "ADAMTS8"
"ENSG00000157600.12" -0.316220401864265 6.05467244772692 -5.47912080149166 5.32113446089686e-08 6.12536668194887e-06 7.85311073243452 "ENSG00000157600.12" "TMEM164"
"ENSG00000116717.13" -0.289866601040353 4.3651420583465 -5.47596500195411 5.41423301951304e-08 6.19333774584296e-06 7.90750807312169 "ENSG00000116717.13" "GADD45A"
"ENSG00000143126.8" -0.378368756626294 6.96990261239502 -5.46566511273232 5.72921810711498e-08 6.51268868326295e-06 7.77399241561768 "ENSG00000143126.8" "CELSR2"
"ENSG00000274576.2" -0.992884723941722 -0.754572845458845 -5.45854658381033 5.95722948384353e-08 6.71009179327787e-06 7.90300147415015 "ENSG00000274576.2" "IGHV2-70"
"ENSG00000102230.14" -0.573562760344219 -0.879309861934697 -5.45795225043493 5.97665972350459e-08 6.71009179327787e-06 7.89890395862212 "ENSG00000102230.14" "PCYT1B"
"ENSG00000131507.11" 0.148228559113057 7.34405076205181 5.45045892768255 6.22697258240856e-08 6.94823173796607e-06 7.68751224385857 "ENSG00000131507.11" "NDFIP1"
"ENSG00000259793.1" 0.580324171981453 -0.468028813816333 5.44388312811268 6.45499154488466e-08 7.15874306209526e-06 7.81535574796523 "ENSG00000259793.1" "AC013726.1"
"ENSG00000254726.3" -0.396403120298492 5.01573124507353 -5.43705046373512 6.70049303550353e-08 7.38597377755989e-06 7.63106521016027 "ENSG00000254726.3" "MEX3A"
"ENSG00000111087.10" -0.485657628472561 -0.0273468283573415 -5.42766546765655 7.05251449590025e-08 7.68882236228157e-06 7.74239042628448 "ENSG00000111087.10" "GLI1"
"ENSG00000197299.12" -0.248192499458754 2.83952137439783 -5.42747651369631 7.05978301353102e-08 7.68882236228157e-06 7.70164406660165 "ENSG00000197299.12" "BLM"
"ENSG00000149591.17" -0.371165279377101 7.4873118090614 -5.42628970003478 7.10560276190945e-08 7.69266089485768e-06 7.56162288477524 "ENSG00000149591.17" "TAGLN"
"ENSG00000254535.4" -0.322021497473711 0.784500517607701 -5.4239269159445 7.19768396319032e-08 7.74624117884648e-06 7.73940253417648 "ENSG00000254535.4" "PABPC4L"
"ENSG00000211662.2" -0.853335944205429 3.15976398305093 -5.41758184441571 7.45072511598175e-08 7.97139931820447e-06 7.62639449405323 "ENSG00000211662.2" "IGLV3-21"
"ENSG00000094963.14" -0.561806221533829 3.00683216050505 -5.40840474605935 7.83202929076654e-08 8.29041295352367e-06 7.60021278681166 "ENSG00000094963.14" "FMO2"
"ENSG00000154678.18" -0.442940920926052 1.12263946700713 -5.40821604335448 7.84006503192254e-08 8.29041295352367e-06 7.65909103741117 "ENSG00000154678.18" "PDE1C"
"ENSG00000102837.7" -1.10295251512423 0.14423686062054 -5.40474630135923 7.98925405717383e-08 8.38348724172063e-06 7.64165856308818 "ENSG00000102837.7" "OLFM4"
"ENSG00000254585.5" -0.501071006674015 -0.380865929326484 -5.40394590016224 8.02405781668621e-08 8.38348724172063e-06 7.61876028334242 "ENSG00000254585.5" "MAGEL2"
"ENSG00000173320.12" -0.323366442610684 1.65707926428416 -5.4026296158804 8.08161361499301e-08 8.38348724172063e-06 7.60692647217491 "ENSG00000173320.12" "STOX2"
"ENSG00000146416.19" 0.236061660822339 5.48159220456665 5.40192796351198 8.11245741446465e-08 8.38348724172063e-06 7.48154765462197 "ENSG00000146416.19" "AIG1"
"ENSG00000166793.13" -0.337776158574997 -0.535212734235489 -5.40027172357818 8.18571716908284e-08 8.41140247860331e-06 7.60523878162608 "ENSG00000166793.13" "YPEL4"
"ENSG00000279118.1" -0.316110316705126 0.525973881586024 -5.39208437558788 8.55739141637924e-08 8.67943847113377e-06 7.57040102115352 "ENSG00000279118.1" "AC093535.2"
"ENSG00000006468.14" -0.382970521807753 3.41560444779323 -5.39126873014489 8.59530244727925e-08 8.67943847113377e-06 7.54722745400916 "ENSG00000006468.14" "ETV1"
"ENSG00000094755.17" -0.71133313482571 3.5453718929639 -5.39075982592573 8.61903865559423e-08 8.67943847113377e-06 7.42659515109145 "ENSG00000094755.17" "GABRP"
"ENSG00000144857.14" -0.358847339860882 3.97047111853718 -5.39036614419985 8.6374442669629e-08 8.67943847113377e-06 7.44453848994343 "ENSG00000144857.14" "BOC"
"ENSG00000134775.15" -0.406261562789977 2.74988398734066 -5.38920009633989 8.69218381814803e-08 8.68645270793826e-06 7.5437030837086 "ENSG00000134775.15" "FHOD3"
"ENSG00000164107.9" -0.443296627311375 -0.433528742687648 -5.38798995311765 8.74934903860949e-08 8.69580111006718e-06 7.54489756304461 "ENSG00000164107.9" "HAND2"
"ENSG00000132854.19" -0.536371154308715 3.10513375442378 -5.3845093612084 8.91580593084031e-08 8.81308034076759e-06 7.46624803815743 "ENSG00000132854.19" "KANK4"
"ENSG00000204767.4" -0.650796334015829 -0.498409016636571 -5.37450074668481 9.41175059763695e-08 9.25302269566599e-06 7.47750774855197 "ENSG00000204767.4" "INSYN2B"
"ENSG00000145934.16" -0.704242950650267 1.30643279805539 -5.37179189530639 9.55051309268045e-08 9.33896409299312e-06 7.46896108351015 "ENSG00000145934.16" "TENM2"
"ENSG00000064666.15" -0.281924744992883 6.77823258739028 -5.36792751195191 9.75190622317916e-08 9.48490215974238e-06 7.25778864222934 "ENSG00000064666.15" "CNN2"
"ENSG00000211962.2" -0.887366648032522 1.64310946075126 -5.36642330644273 9.83140611264816e-08 9.51136246685345e-06 7.44105310247577 "ENSG00000211962.2" "IGHV1-46"
"ENSG00000023330.15" 0.144041086391416 5.62072400013824 5.36403137340511 9.95911933418097e-08 9.57656024505236e-06 7.25354241113485 "ENSG00000023330.15" "ALAS1"
"ENSG00000141384.13" -0.283174319084326 2.75866400683903 -5.36319593267233 1.00041040606991e-07 9.57656024505236e-06 7.35803351815186 "ENSG00000141384.13" "TAF4B"
"ENSG00000166845.15" -0.289329559859847 2.53142095995337 -5.3609129868214 1.01280371986837e-07 9.64443667903974e-06 7.39959119032121 "ENSG00000166845.15" "C18orf54"
"ENSG00000122707.12" -0.334347529990877 3.70475670460229 -5.35663666596105 1.0364200152481e-07 9.81792043611061e-06 7.34438786683023 "ENSG00000122707.12" "RECK"
"ENSG00000211941.3" -0.894532669864967 1.78028785895139 -5.35497759956116 1.04572529776208e-07 9.85474182160455e-06 7.37962166789625 "ENSG00000211941.3" "IGHV3-11"
"ENSG00000106976.21" -0.32134840905044 3.95153276062955 -5.35044208789953 1.07157898444796e-07 1.00463291593503e-05 7.29766640314307 "ENSG00000106976.21" "DNM1"
"ENSG00000167748.11" -0.620061176286536 -1.00376790168703 -5.34883191579307 1.08090556868016e-07 1.00818002477717e-05 7.34875294976671 "ENSG00000167748.11" "KLK1"
"ENSG00000159212.13" -1.23736109788962 3.64393726343003 -5.34124415808217 1.12592536081422e-07 1.04481277869842e-05 7.31910816204534 "ENSG00000159212.13" "CLIC6"
"ENSG00000149633.12" -0.377991506870069 2.86352663377947 -5.33969401890447 1.13534364436284e-07 1.04820457886657e-05 7.25211190782374 "ENSG00000149633.12" "KIAA1755"
"ENSG00000148848.14" -0.464539643439593 6.27165115400757 -5.33840310937421 1.14324512991263e-07 1.05016880923489e-05 7.12749090381745 "ENSG00000148848.14" "ADAM12"
"ENSG00000147255.19" -0.994587003952682 0.288130306077448 -5.33719390170294 1.15069484768511e-07 1.05170039646718e-05 7.29265449666465 "ENSG00000147255.19" "IGSF1"
"ENSG00000255310.2" -0.528738749548934 -0.21241810240138 -5.33556963283126 1.16077575328685e-07 1.05560947003907e-05 7.28215556924026 "ENSG00000255310.2" "AF131215.5"
"ENSG00000196562.14" -0.366037596285053 7.55872647161329 -5.32966172818328 1.19816946929722e-07 1.08419434366059e-05 7.06117575288623 "ENSG00000196562.14" "SULF2"
"ENSG00000170549.4" -0.617741308984408 1.00863232313059 -5.32513253304293 1.22762450793156e-07 1.09992404050712e-05 7.23062961404801 "ENSG00000170549.4" "IRX1"
"ENSG00000122591.12" -0.285056531248092 3.82206771596594 -5.32512899471349 1.22764779097727e-07 1.09992404050712e-05 7.12395016212686 "ENSG00000122591.12" "FAM126A"
"ENSG00000163431.13" -0.407761327289211 3.776052021303 -5.31928242479176 1.26670977218215e-07 1.12327629754509e-05 7.18323361953322 "ENSG00000163431.13" "LMOD1"
"ENSG00000211651.3" -0.817974357452229 2.63432975225775 -5.3186267083445 1.27116510393576e-07 1.12327629754509e-05 7.15215286565603 "ENSG00000211651.3" "IGLV1-44"
"ENSG00000228956.8" -0.462251539711178 -1.23504253474779 -5.3184689189964 1.27223948369414e-07 1.12327629754509e-05 7.19904365963218 "ENSG00000228956.8" "SATB1-AS1"
"ENSG00000154258.17" -0.533609168258377 1.31402214892446 -5.31053989209355 1.3273754669526e-07 1.16629492719487e-05 7.16307336036503 "ENSG00000154258.17" "ABCA9"
"ENSG00000058085.15" -0.540763380928553 5.16372776172645 -5.30719010559881 1.35135809928996e-07 1.18165870720605e-05 6.95970101036888 "ENSG00000058085.15" "LAMC2"
"ENSG00000106829.20" -0.266539916516215 3.50309388566768 -5.30448491989473 1.37103159737586e-07 1.18919126232445e-05 7.04227414053596 "ENSG00000106829.20" "TLE4"
"ENSG00000165512.5" -0.233639177860693 4.33147773950385 -5.3042096379567 1.37304907130049e-07 1.18919126232445e-05 6.99986620426953 "ENSG00000165512.5" "ZNF22"
"ENSG00000105696.9" -0.475322633354314 -0.124975294348455 -5.30083615686932 1.39800723394797e-07 1.20506898440975e-05 7.10867683704509 "ENSG00000105696.9" "TMEM59L"
"ENSG00000135083.16" -0.415145421055195 1.81850466291573 -5.29286999120573 1.45870011873516e-07 1.25145461129977e-05 7.07095084162687 "ENSG00000135083.16" "CCNJL"
"ENSG00000211937.3" -0.880116655960514 1.73671225087612 -5.29109576664107 1.47256107212204e-07 1.25741506008242e-05 7.0597082432314 "ENSG00000211937.3" "IGHV2-5"
"ENSG00000140545.15" -0.330730391414697 6.80717446003405 -5.28708006448366 1.50440606336352e-07 1.27860455516148e-05 6.8519736266964 "ENSG00000140545.15" "MFGE8"
"ENSG00000170153.11" -0.370903322604959 2.88498616357159 -5.28290732967425 1.53820262272413e-07 1.30124787451658e-05 6.95108389637643 "ENSG00000170153.11" "RNF150"
"ENSG00000225465.9" -0.455182163553249 -1.05019274886334 -5.28191366146085 1.54635846180829e-07 1.3020910973782e-05 7.0106594589992 "ENSG00000225465.9" "RFPL1S"
"ENSG00000164303.11" -0.399724647559998 -0.98962239559897 -5.27703478757116 1.58701475382308e-07 1.33016702039328e-05 6.99429247627676 "ENSG00000164303.11" "ENPP6"
"ENSG00000183722.9" -0.287173909749026 4.9399191252533 -5.26850078221903 1.66063162969417e-07 1.38548477435218e-05 6.84035643453851 "ENSG00000183722.9" "LHFPL6"
"ENSG00000120162.10" -0.278369370438388 3.15281424505636 -5.25814813695746 1.75438208198016e-07 1.45285465216558e-05 6.80238467290024 "ENSG00000120162.10" "MOB3B"
"ENSG00000172403.11" -0.47502755584391 5.05071155931008 -5.25782850433871 1.75735662786688e-07 1.45285465216558e-05 6.81154445836829 "ENSG00000172403.11" "SYNPO2"
"ENSG00000155970.12" -0.376570753665724 0.430161276630874 -5.24928406507092 1.83870690872e-07 1.51323082605427e-05 6.85961735270235 "ENSG00000155970.12" "MICU3"
"ENSG00000102053.12" -0.299682252518978 0.295048896009194 -5.2386519786579 1.94503381205518e-07 1.59352589971439e-05 6.80811676081199 "ENSG00000102053.12" "ZC3H12B"
"ENSG00000133142.18" 0.289248045926344 7.12411679457662 5.23707244257885 1.96132932235456e-07 1.59967074955089e-05 6.59616051840271 "ENSG00000133142.18" "TCEAL4"
"ENSG00000135324.6" -0.582437907561129 -0.435956268363391 -5.23465103488045 1.98656696153253e-07 1.61302142394436e-05 6.7896209997392 "ENSG00000135324.6" "MRAP2"
"ENSG00000151692.15" -0.289268172321568 4.68913110599366 -5.23125113296536 2.02253429874119e-07 1.63161256565637e-05 6.61103951011711 "ENSG00000151692.15" "RNF144A"
"ENSG00000162614.19" -0.325604343211385 3.25222021167279 -5.23031631730241 2.0325336076225e-07 1.63161256565637e-05 6.72375515130689 "ENSG00000162614.19" "NEXN"
"ENSG00000104998.4" -0.321253470072819 4.04019630314534 -5.22995829034769 2.03637592040904e-07 1.63161256565637e-05 6.6170273696622 "ENSG00000104998.4" "IL27RA"
"ENSG00000077264.15" -0.446289493802997 0.587807687900704 -5.22855875369357 2.05146318050223e-07 1.63649176872696e-05 6.76043569083931 "ENSG00000077264.15" "PAK3"
"ENSG00000157399.16" -0.428256717945645 0.928653449739515 -5.22251721133895 2.117842786122e-07 1.68206657615663e-05 6.73126680174801 "ENSG00000157399.16" "ARSL"
"ENSG00000130176.8" -0.488496239950307 3.66167178340605 -5.2210860088066 2.13386958654683e-07 1.68742695826581e-05 6.68574308788972 "ENSG00000130176.8" "CNN1"
"ENSG00000158292.7" -0.296753247251784 3.75198815126483 -5.21715997886492 2.17843869721207e-07 1.71190314681498e-05 6.62277465967922 "ENSG00000158292.7" "GPR153"
"ENSG00000240382.3" -0.8848209050108 1.15974102607962 -5.21670635828841 2.18364597570418e-07 1.71190314681498e-05 6.70231319124637 "ENSG00000240382.3" "IGKV1-17"
"ENSG00000165072.10" -0.478253778326538 1.47568550747953 -5.21310095253347 2.22546425814454e-07 1.73719931017738e-05 6.68500957380441 "ENSG00000165072.10" "MAMDC2"
"ENSG00000272518.1" 0.29647540325873 0.188102780760909 5.20894226450805 2.27466262730163e-07 1.7680155498018e-05 6.65936059832968 "ENSG00000272518.1" "AC036214.2"
"ENSG00000224281.5" 0.225286666961399 0.588897850653499 5.20812304633827 2.28447749631149e-07 1.76808837033674e-05 6.65925747740739 "ENSG00000224281.5" "SLC25A5-AS1"
"ENSG00000079102.16" -0.375047548750479 2.22315420520572 -5.20659380719798 2.30290871624453e-07 1.7748010055532e-05 6.65320983212315 "ENSG00000079102.16" "RUNX1T1"
"ENSG00000137273.6" -0.377310080495897 1.17069046332965 -5.20145749724868 2.36587344033686e-07 1.81563317016231e-05 6.62852277454721 "ENSG00000137273.6" "FOXF2"
"ENSG00000169710.9" -0.389503900092752 9.45862302766199 -5.19918671492156 2.39423837378642e-07 1.82513070922766e-05 6.41282701981235 "ENSG00000169710.9" "FASN"
"ENSG00000162434.13" -0.184391153358878 7.65287709154425 -5.19886218871347 2.39831888885755e-07 1.82513070922766e-05 6.39812904659921 "ENSG00000162434.13" "JAK1"
"ENSG00000116962.15" -0.31695535859751 6.78540451038745 -5.19433614170425 2.45593436529934e-07 1.86118892650268e-05 6.37791451820658 "ENSG00000116962.15" "NID1"
"ENSG00000211668.2" -0.787465338462329 2.44299819075514 -5.19110168859832 2.49792613985028e-07 1.88515687268037e-05 6.53510670799649 "ENSG00000211668.2" "IGLV2-11"
"ENSG00000110076.19" -0.404959206762173 1.65946314244015 -5.19009349857079 2.51115651046104e-07 1.88731052116799e-05 6.57294893786625 "ENSG00000110076.19" "NRXN2"
"ENSG00000253771.6" -0.430494576156925 -1.8389442614617 -5.18682273577417 2.55454670606759e-07 1.91202039053322e-05 6.54525948622456 "ENSG00000253771.6" "TPTE2P1"
"ENSG00000171044.11" -0.490848888244918 -1.00104271004183 -5.18586311138626 2.56741416563925e-07 1.91377577232158e-05 6.54507560017769 "ENSG00000171044.11" "XKR6"
"ENSG00000151617.17" -0.356497009094544 4.7514481191316 -5.1847205519951 2.58281634538514e-07 1.91739851795367e-05 6.44236881674167 "ENSG00000151617.17" "EDNRA"
"ENSG00000159263.16" 0.851974091899689 0.230730515951541 5.18152790991216 2.62632978999319e-07 1.94177586261773e-05 6.52578326204456 "ENSG00000159263.16" "SIM2"
"ENSG00000143147.14" -0.268459533007391 3.76142219139625 -5.1774126312151 2.68346516428988e-07 1.97376953486475e-05 6.3622629527241 "ENSG00000143147.14" "GPR161"
"ENSG00000010810.17" -0.244290908345669 4.82243456683724 -5.17685446298126 2.69130660131107e-07 1.97376953486475e-05 6.33158851540125 "ENSG00000010810.17" "FYN"
"ENSG00000164743.5" -0.470046061314756 -0.143447567775281 -5.17536025328726 2.71240726257262e-07 1.98125555388236e-05 6.49619972720485 "ENSG00000164743.5" "C8orf48"
"ENSG00000122870.12" -0.403167237939894 3.9518221776714 -5.1732462347684 2.74253416018659e-07 1.99524845221894e-05 6.40179304265871 "ENSG00000122870.12" "BICC1"
"ENSG00000154263.17" -0.482193164637911 0.160862774092466 -5.16301870889168 2.89291617029877e-07 2.09626929503562e-05 6.43674056413813 "ENSG00000154263.17" "ABCA10"
"ENSG00000118922.17" -0.276713598894146 4.26653820164249 -5.16017212049499 2.93617043664066e-07 2.11916936117541e-05 6.30649280161401 "ENSG00000118922.17" "KLF12"
"ENSG00000120820.12" -0.404461990080598 3.92910803716847 -5.15837800014867 2.96375290518365e-07 2.13062204899131e-05 6.36074189072378 "ENSG00000120820.12" "GLT8D2"
"ENSG00000168824.14" -0.539011399256506 -0.0161480675036167 -5.15756380031764 2.97635275585291e-07 2.13125605997845e-05 6.41296586475988 "ENSG00000168824.14" "NSG1"
"ENSG00000158526.8" 0.172053342622487 5.95377868434335 5.15424169622073 3.02830169107041e-07 2.15995102577211e-05 6.18767632536621 "ENSG00000158526.8" "TSR2"
"ENSG00000179913.11" -0.663450932507987 0.950891622084433 -5.14935524496969 3.10630918780836e-07 2.20693560577572e-05 6.35750547589772 "ENSG00000179913.11" "B3GNT3"
"ENSG00000177707.11" -0.361694819115137 1.75627083802776 -5.14792873024644 3.12944614123965e-07 2.21472242867186e-05 6.36492486958993 "ENSG00000177707.11" "NECTIN3"
"ENSG00000113721.14" -0.298034269354402 7.43576771402006 -5.14619702834505 3.15775694825113e-07 2.22609625483688e-05 6.13591042537633 "ENSG00000113721.14" "PDGFRB"
"ENSG00000215386.13" -0.404397242119171 1.77385358502908 -5.14125770955647 3.23987469837674e-07 2.27430531468113e-05 6.32931410323143 "ENSG00000215386.13" "MIR99AHG"
"ENSG00000197410.14" -0.521321298256635 -0.583320768705999 -5.14058890772112 3.2511512085831e-07 2.27430531468113e-05 6.33249489073182 "ENSG00000197410.14" "DCHS2"
"ENSG00000151388.11" -0.419456358136249 5.09031428776523 -5.13835427281215 3.28910471506322e-07 2.29203971484942e-05 6.17865141386337 "ENSG00000151388.11" "ADAMTS12"
"ENSG00000282639.1" -0.959945838153582 -0.604431305931131 -5.13729841508967 3.30718628476677e-07 2.29584366974572e-05 6.31326631487171 "ENSG00000282639.1" "IGHV3-64D"
"ENSG00000173421.17" -0.34517294165021 -0.943382588593898 -5.13522108680502 3.34304146182566e-07 2.31191019420856e-05 6.29819566943889 "ENSG00000173421.17" "IHO1"
"ENSG00000183853.18" -0.308135078740308 5.42639599440123 -5.13362003519109 3.37093212242224e-07 2.31499224941639e-05 6.09928776278296 "ENSG00000183853.18" "KIRREL1"
"ENSG00000211964.3" -0.860881010409919 1.83747617688209 -5.13350444567664 3.37295439902872e-07 2.31499224941639e-05 6.27560101148605 "ENSG00000211964.3" "IGHV3-48"
"ENSG00000232119.8" 0.132223542561032 5.53822507753412 5.13235461349635 3.39313505414076e-07 2.3200879836358e-05 6.09252500000277 "ENSG00000232119.8" "MCTS1"
"ENSG00000226816.3" -0.427952733349697 -1.40581442364717 -5.13109389169252 3.41539606858486e-07 2.32656268522177e-05 6.28240698826722 "ENSG00000226816.3" "AC005082.1"
"ENSG00000172817.4" -0.320907121091536 4.13188372302382 -5.13015375564184 3.43208820828456e-07 2.32821408281023e-05 6.12531878371154 "ENSG00000172817.4" "CYP7B1"
"ENSG00000134757.5" -0.869981226180087 1.24103931272616 -5.1295179304666 3.44342197204724e-07 2.32821408281023e-05 6.22547760797921 "ENSG00000134757.5" "DSG3"
"ENSG00000146476.11" 0.380051317723438 6.26175811041298 5.12315162087246 3.55891615611557e-07 2.39739137212704e-05 6.10305961853552 "ENSG00000146476.11" "ARMT1"
"ENSG00000155868.8" 0.131487858101256 3.62278986233706 5.12004842544544 3.61656133561424e-07 2.42723312074361e-05 6.18233636992299 "ENSG00000155868.8" "MED7"
"ENSG00000128918.15" -0.484858609407919 0.555099337266607 -5.11929536119747 3.630685793353e-07 2.42775416211413e-05 6.22856908372326 "ENSG00000128918.15" "ALDH1A2"
"ENSG00000185634.12" -0.506075212304618 0.78283249569044 -5.11493449640032 3.71353233727958e-07 2.47405590294656e-05 6.16053514714506 "ENSG00000185634.12" "SHC4"
"ENSG00000163032.12" -0.460389954077015 1.5468409688689 -5.11209533046708 3.76844884181776e-07 2.50147983704312e-05 6.1674390748887 "ENSG00000163032.12" "VSNL1"
"ENSG00000163485.17" -0.490269063676797 3.40311104150356 -5.10912901335819 3.82666286610757e-07 2.53088524395508e-05 6.09015579518297 "ENSG00000163485.17" "ADORA1"
"ENSG00000211670.2" -0.896625036481862 -0.630660498689004 -5.10572018357248 3.89463458147661e-07 2.55966638806037e-05 6.16394061317385 "ENSG00000211670.2" "IGLV3-9"
