"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000250073.3" -1.32762614036764 -1.19160337115425 -11.1495428961786 3.38263051895192e-23 2.66029170164998e-22 41.9116511986054 "ENSG00000250073.3" "AP000866.2"
"ENSG00000097021.20" 1.12991523449501 4.07400322905376 11.1462266704698 3.46428036991496e-23 2.723296477211e-22 41.5469371094648 "ENSG00000097021.20" "ACOT7"
"ENSG00000246695.8" -1.09359564211336 2.50487722559709 -11.1412728789566 3.58992219411981e-23 2.82081242147542e-22 41.7030942281833 "ENSG00000246695.8" "RASSF8-AS1"
"ENSG00000244480.1" -1.22477940215921 -1.129444578028 -11.1335425573811 3.79511751741246e-23 2.98072400669144e-22 41.7976009939969 "ENSG00000244480.1" "AC005154.2"
"ENSG00000185090.14" 1.49038925726075 2.28818779716236 11.1317478179455 3.8444055056047e-23 3.01809689316334e-22 41.6442215474125 "ENSG00000185090.14" "MANEAL"
"ENSG00000140332.17" 0.865973168259056 6.62900439929788 11.1312657147151 3.85775361443804e-23 3.02723412783837e-22 41.3086656640854 "ENSG00000140332.17" "TLE3"
"ENSG00000221818.9" -1.79414605570778 2.83497691781547 -11.1311163327934 3.8618989540947e-23 3.02914492364797e-22 41.589056436525 "ENSG00000221818.9" "EBF2"
"ENSG00000104967.8" -1.28464281207584 2.76680616996349 -11.1296355627916 3.9032311174815e-23 3.06020922185546e-22 41.5876954286221 "ENSG00000104967.8" "NOVA2"
"ENSG00000155090.15" -1.03979268778686 6.81209280814966 -11.1292209115926 3.91488392860479e-23 3.06798713537696e-22 41.2974348225388 "ENSG00000155090.15" "KLF10"
"ENSG00000066056.14" -1.17876349118661 5.16396105407673 -11.1286600970009 3.9306995018276e-23 3.07901896845947e-22 41.3428038150165 "ENSG00000066056.14" "TIE1"
"ENSG00000181754.7" -0.920677283888512 3.89066441758149 -11.1240457052664 4.06327133264908e-23 3.18145882283589e-22 41.4197394013133 "ENSG00000181754.7" "AMIGO1"
"ENSG00000078401.7" -1.53406008160403 4.00461681666292 -11.1231409425911 4.08978310766459e-23 3.20080197171222e-22 41.3938628218756 "ENSG00000078401.7" "EDN1"
"ENSG00000263528.8" 1.08030402748128 3.33397177507065 11.1211348107575 4.14918426067836e-23 3.24585699827184e-22 41.4558370268672 "ENSG00000263528.8" "IKBKE"
"ENSG00000067798.16" -1.40179561457574 3.24062641993281 -11.1205912786274 4.16542565845749e-23 3.2571237897104e-22 41.4840485871069 "ENSG00000067798.16" "NAV3"
"ENSG00000111912.20" -1.21464474481784 6.02763956579085 -11.1203113594674 4.17381468425815e-23 3.26224324240495e-22 41.239185046788 "ENSG00000111912.20" "NCOA7"
"ENSG00000157933.10" -0.642138950579167 6.946239252706 -11.1187390971503 4.22124841071541e-23 3.2978619586317e-22 41.2203911229907 "ENSG00000157933.10" "SKI"
"ENSG00000141295.14" -1.31710249855498 4.8894546267613 -11.1176964472931 4.25300010466839e-23 3.32120303588103e-22 41.2833789147544 "ENSG00000141295.14" "SCRN2"
"ENSG00000062282.15" -2.79787443066914 5.51543069528185 -11.114927855972 4.33847162572339e-23 3.38645530908713e-22 41.2508401449702 "ENSG00000062282.15" "DGAT2"
"ENSG00000130024.15" -0.67454381488433 6.38289828318775 -11.1147796536274 4.34309487414125e-23 3.38857063065708e-22 41.1898768976656 "ENSG00000130024.15" "PHF10"
"ENSG00000174469.23" 3.89055884146711 1.61625955522393 11.1097661156654 4.50242122550905e-23 3.51133343571073e-22 41.5088294572181 "ENSG00000174469.23" "CNTNAP2"
"ENSG00000166313.19" -0.884685557212903 4.75320941701689 -11.1075111796238 4.57596781828989e-23 3.567119983703e-22 41.2169293606833 "ENSG00000166313.19" "APBB1"
"ENSG00000244617.2" -0.972094796533362 0.835415908510905 -11.1053495925347 4.64759346111264e-23 3.62136065947056e-22 41.5479340439794 "ENSG00000244617.2" "ASPRV1"
"ENSG00000170667.15" -1.26365810567424 1.24635294978197 -11.1043573326246 4.68084577985334e-23 3.64566664938358e-22 41.5235244167144 "ENSG00000170667.15" "RASA4B"
"ENSG00000198843.13" 0.624245337144779 6.67033300554643 11.1008912422768 4.79887207688341e-23 3.73534958112603e-22 41.0904974885855 "ENSG00000198843.13" "SELENOT"
"ENSG00000119865.9" -1.43980026620393 3.79809303774132 -11.1008523794575 4.80021209792944e-23 3.73534958112603e-22 41.2728392780333 "ENSG00000119865.9" "CNRIP1"
"ENSG00000141504.12" -0.810098084903762 4.91630298930166 -11.0939534391779 5.04409979620444e-23 3.92341025430729e-22 41.0996313534169 "ENSG00000141504.12" "SAT2"
"ENSG00000197859.11" 1.53390547259616 2.2259929953797 11.0908281305074 5.15861113147435e-23 4.01071825063837e-22 41.3621836338727 "ENSG00000197859.11" "ADAMTSL2"
"ENSG00000114812.13" -1.27815311574258 4.0403936596511 -11.0893127161659 5.21506497622055e-23 4.05283088169558e-22 41.1716862291743 "ENSG00000114812.13" "VIPR1"
"ENSG00000162878.13" -2.10985507239202 3.46833125543506 -11.0872332793403 5.29353381469847e-23 4.11200778035635e-22 41.1987360907034 "ENSG00000162878.13" "PKDCC"
"ENSG00000115687.14" 0.918520355912842 3.50875209628608 11.0869965278557 5.30254205959066e-23 4.11719957989523e-22 41.1975141422303 "ENSG00000115687.14" "PASK"
"ENSG00000109472.14" -1.22095337434705 7.02508517610212 -11.0837851779545 5.42625170632368e-23 4.21140858767304e-22 40.9756503616313 "ENSG00000109472.14" "CPE"
"ENSG00000181104.7" 1.09508905198391 5.83087134702003 11.0836014847292 5.43341439182477e-23 4.21512055600563e-22 40.987102051726 "ENSG00000181104.7" "F2R"
"ENSG00000128408.9" 1.67478625562756 0.641337227915008 11.0793397608857 5.60226131128281e-23 4.34420534518957e-22 41.36794763185 "ENSG00000128408.9" "RIBC2"
"ENSG00000136699.19" 0.539659276270816 5.95027928558316 11.0768871731854 5.70179147548918e-23 4.41944983905422e-22 40.9231241292141 "ENSG00000136699.19" "SMPD4"
"ENSG00000173890.17" 1.3614509730535 4.89251780480548 11.0766069953574 5.71327313646341e-23 4.42641209623375e-22 41.0147565371527 "ENSG00000173890.17" "GPR160"
"ENSG00000287725.1" -1.44244252211674 -0.115666167791319 -11.0649532677511 6.21181612570787e-23 4.81055860963761e-22 41.2853664717878 "ENSG00000287725.1" "AP003071.5"
"ENSG00000105270.15" -0.969510057744386 4.38577029204799 -11.0637852665742 6.26411287627722e-23 4.84893807481407e-22 40.9424410924638 "ENSG00000105270.15" "CLIP3"
"ENSG00000136541.15" 2.09164766834185 -0.783222614951419 11.0603708448946 6.41952173682403e-23 4.96706638186503e-22 41.2693145655694 "ENSG00000136541.15" "ERMN"
"ENSG00000125246.15" -0.923364559612191 2.17831374060968 -11.058029696981 6.52829472990291e-23 5.04902305507906e-22 41.1292333000988 "ENSG00000125246.15" "CLYBL"
"ENSG00000013441.16" -0.790670761105597 6.47750057042123 -11.0574943995418 6.55342226692159e-23 5.06624451197941e-22 40.7810846605393 "ENSG00000013441.16" "CLK1"
"ENSG00000271553.1" -1.42197265321134 -0.779505728918932 -11.0570645837414 6.57366811106564e-23 5.07967870484658e-22 41.2459857297126 "ENSG00000271553.1" "AC018638.7"
"ENSG00000154582.17" 0.795476842710526 5.25351556416731 11.0526191224627 6.78675639217251e-23 5.24205156832828e-22 40.7798641144151 "ENSG00000154582.17" "ELOC"
"ENSG00000177889.10" 0.563222610040476 6.44641978005679 11.0504702958365 6.89221210844267e-23 5.32118433533688e-22 40.7292514228971 "ENSG00000177889.10" "UBE2N"
"ENSG00000266904.6" -0.801550651154787 1.25231552916043 -11.048613061755 6.98467228584838e-23 5.3902192093534e-22 41.1323388993752 "ENSG00000266904.6" "LINC00663"
"ENSG00000134532.19" -1.85746939445778 2.31731441546243 -11.0457699169522 7.12861491162714e-23 5.4989067377974e-22 41.0228087815827 "ENSG00000134532.19" "SOX5"
"ENSG00000059378.13" 0.747048050135431 5.14684598485685 11.0456398020075 7.13527264532398e-23 5.50164622644027e-22 40.7337828268474 "ENSG00000059378.13" "PARP12"
"ENSG00000257557.2" -1.13337068390006 0.1065134274941 -11.0438372674672 7.22814496962725e-23 5.57083009386719e-22 41.1351217092291 "ENSG00000257557.2" "PPP1R12A-AS1"
"ENSG00000111962.8" -1.32736896978072 3.63811939713361 -11.0426480620048 7.29007517910276e-23 5.61611663754193e-22 40.8664383820908 "ENSG00000111962.8" "UST"
"ENSG00000010292.13" 0.717374630744807 6.1948805690157 11.0423079599601 7.30788370013433e-23 5.62738818317735e-22 40.6733654910122 "ENSG00000010292.13" "NCAPD2"
"ENSG00000143457.11" 0.681407779200069 5.97488721640863 11.0421700727873 7.3151161332654e-23 5.63050942356643e-22 40.6768598682651 "ENSG00000143457.11" "GOLPH3L"
"ENSG00000171161.13" 0.741398066420656 5.08721931629873 11.0399882366772 7.43051144513504e-23 5.71684570828787e-22 40.6980813427938 "ENSG00000171161.13" "ZNF672"
"ENSG00000114166.8" -1.11534712354076 4.76584499607626 -11.0395930990254 7.45160309473958e-23 5.73058369131276e-22 40.7330879755701 "ENSG00000114166.8" "KAT2B"
"ENSG00000107021.16" -0.600770538846615 5.57969293825973 -11.0390098189989 7.48284648889678e-23 5.7521134620161e-22 40.6665528779033 "ENSG00000107021.16" "TBC1D13"
"ENSG00000164303.11" -1.62410554440711 -0.107741230372804 -11.0361816330646 7.63619924669692e-23 5.86745010231016e-22 41.0804386673625 "ENSG00000164303.11" "ENPP6"
"ENSG00000158864.13" 0.756938647741001 6.87670819572129 11.0359213906334 7.65046675934419e-23 5.87586369361427e-22 40.6278326125142 "ENSG00000158864.13" "NDUFS2"
"ENSG00000283633.1" -2.12941327008518 1.30117951846626 -11.0358049555143 7.65685878873064e-23 5.87822392749061e-22 41.0191482440213 "ENSG00000283633.1" "AP000547.3"
"ENSG00000115884.11" 2.35053179061135 7.28531021397895 11.0352720952288 7.68617961296126e-23 5.89817708514544e-22 40.6449419475228 "ENSG00000115884.11" "SDC1"
"ENSG00000169926.11" -0.890625482109449 6.57377117596597 -11.029855119686 7.99067524900976e-23 6.12918360048557e-22 40.5844662473229 "ENSG00000169926.11" "KLF13"
"ENSG00000156876.10" 0.773434074996046 2.85199460362058 11.0245305350113 8.30168852824255e-23 6.36498725210839e-22 40.830502782738 "ENSG00000156876.10" "SASS6"
"ENSG00000225131.2" 1.18822767490458 -0.825047318942395 11.0233735911457 8.37084585700512e-23 6.41523370720111e-22 41.0084792790509 "ENSG00000225131.2" "PSME2P2"
"ENSG00000214517.10" 0.605396735607418 5.7389259773512 11.0227531471229 8.40816962921813e-23 6.44105070515062e-22 40.5428270423323 "ENSG00000214517.10" "PPME1"
"ENSG00000172366.20" 1.13675713721121 3.76853813563696 11.0221799453089 8.44279883343679e-23 6.46478210717678e-22 40.705636343125 "ENSG00000172366.20" "MCRIP2"
"ENSG00000145390.11" -0.998831610792462 6.04059454900459 -11.0218657102388 8.46184319159841e-23 6.47656459664648e-22 40.5367404234854 "ENSG00000145390.11" "USP53"
"ENSG00000116525.14" 0.786517785163473 3.47289352101664 11.0198161807881 8.58711033003485e-23 6.56960306934113e-22 40.7318247435724 "ENSG00000116525.14" "TRIM62"
"ENSG00000071242.12" -0.956778454507527 5.73656562313043 -11.0193172465346 8.61788381290578e-23 6.59029966366037e-22 40.5259448099522 "ENSG00000071242.12" "RPS6KA2"
"ENSG00000162817.7" -1.45967743236238 6.02823494393388 -11.0159703064423 8.82717841190105e-23 6.74743879383598e-22 40.5054584337925 "ENSG00000162817.7" "C1orf115"
"ENSG00000138794.10" 0.7809797296101 4.42426550297403 11.0151145363302 8.88150063060009e-23 6.78603354911813e-22 40.5769874733185 "ENSG00000138794.10" "CASP6"
"ENSG00000147852.16" -1.67194278571927 4.36425869850445 -11.0113875622101 9.12199115201584e-23 6.96677814977803e-22 40.5602306346923 "ENSG00000147852.16" "VLDLR"
"ENSG00000172167.8" 1.07406993580975 2.599230049924 11.0029219954958 9.69263171286424e-23 7.39919736855184e-22 40.6946519707506 "ENSG00000172167.8" "MTBP"
"ENSG00000257135.7" -1.19064136355793 -0.6342832253985 -11.0028657844338 9.69653723245938e-23 7.39919736855184e-22 40.8576170798053 "ENSG00000257135.7" "ODC1-DT"
"ENSG00000087088.20" 0.818034394671147 4.62783467985179 11.0020696084887 9.75202388671786e-23 7.43833312048493e-22 40.4623310055267 "ENSG00000087088.20" "BAX"
"ENSG00000153208.17" -0.910566191879767 3.79056465616087 -11.0010232153729 9.82542999101214e-23 7.49109731256203e-22 40.5548026129292 "ENSG00000153208.17" "MERTK"
"ENSG00000182700.5" -0.883961015841366 4.16373548223656 -10.9997350360469 9.91655433612207e-23 7.55731901235189e-22 40.5106427919071 "ENSG00000182700.5" "IGIP"
"ENSG00000185739.13" -1.80027338411017 0.454326189054642 -10.9980469067846 1.00372467998984e-22 7.64600765905377e-22 40.7962359444468 "ENSG00000185739.13" "SRL"
"ENSG00000103184.12" -1.74733361758385 -0.385832196472044 -10.9968147791719 1.01262605486086e-22 7.7104987350132e-22 40.8089286671972 "ENSG00000103184.12" "SEC14L5"
"ENSG00000155760.2" -1.32766464002342 6.0473461198918 -10.9952516750109 1.02403181701051e-22 7.79399549251102e-22 40.3487006469328 "ENSG00000155760.2" "FZD7"
"ENSG00000101695.9" -1.20283667152698 4.04454807715093 -10.9947116782286 1.02800177981698e-22 7.8208503102829e-22 40.4858527668425 "ENSG00000101695.9" "RNF125"
"ENSG00000196504.19" 0.454666636653453 7.00026316474294 10.9944628769808 1.02983608086745e-22 7.8314413174081e-22 40.3324618286917 "ENSG00000196504.19" "PRPF40A"
"ENSG00000213699.9" 0.759716877922293 6.25677696899325 10.9935138392136 1.03686291193548e-22 7.88149314733447e-22 40.3249378623701 "ENSG00000213699.9" "SLC35F6"
"ENSG00000163762.7" -1.31300309970117 4.96052989481969 -10.9929910752934 1.04075392739593e-22 7.90767602235492e-22 40.3893999533629 "ENSG00000163762.7" "TM4SF18"
"ENSG00000103342.13" 0.603247376802122 7.66240152568585 10.9866165347701 1.08938752973651e-22 8.27364602880075e-22 40.289659673293 "ENSG00000103342.13" "GSPT1"
"ENSG00000271913.7" -0.863335065455374 0.751873805393413 -10.9856391954475 1.09704161406596e-22 8.32820575513169e-22 40.7011542422541 "ENSG00000271913.7" "AL035530.2"
"ENSG00000132432.14" 0.875987277388449 5.2553176501351 10.981718203155 1.12829159835249e-22 8.56177056487614e-22 40.272439153782 "ENSG00000132432.14" "SEC61G"
"ENSG00000138623.10" 1.19528647199409 2.5018743033827 10.9807677840246 1.13599896768808e-22 8.61656433264392e-22 40.5512216490879 "ENSG00000138623.10" "SEMA7A"
"ENSG00000073756.12" -2.44494175679548 2.53173788430297 -10.9793784741848 1.14735998863564e-22 8.69901231109836e-22 40.4955609901277 "ENSG00000073756.12" "PTGS2"
"ENSG00000103994.18" -1.16302322514753 6.98265349528683 -10.9790229978516 1.15028502603499e-22 8.71745746517148e-22 40.2268474572808 "ENSG00000103994.18" "ZNF106"
"ENSG00000112029.10" 0.914799086876638 3.0187572981543 10.9770206006709 1.16690111269814e-22 8.83960034516539e-22 40.4674229711265 "ENSG00000112029.10" "FBXO5"
"ENSG00000109756.9" -0.734339078293288 5.70352380126002 -10.9720938071793 1.20880937540782e-22 9.15315213674556e-22 40.1863460001609 "ENSG00000109756.9" "RAPGEF2"
"ENSG00000103260.9" 1.66978449886804 4.10894871038581 10.9712373828835 1.2162457996687e-22 9.20552536663773e-22 40.3280037309594 "ENSG00000103260.9" "METRN"
"ENSG00000106772.18" -1.57873219725272 3.43039770876071 -10.9695074596685 1.23140623169836e-22 9.31629037574101e-22 40.3654722502433 "ENSG00000106772.18" "PRUNE2"
"ENSG00000141642.9" -0.782797726878964 2.22208210908088 -10.9686586661444 1.23891347096439e-22 9.36908474989338e-22 40.4882263501937 "ENSG00000141642.9" "ELAC1"
"ENSG00000041357.16" 0.652778444302804 6.66750940005912 10.9679845863997 1.24490791279444e-22 9.41039865279655e-22 40.1410948615539 "ENSG00000041357.16" "PSMA4"
"ENSG00000136731.13" 0.572661935282092 6.80296133795249 10.9667777568305 1.25571225971697e-22 9.48802040607816e-22 40.1330879312509 "ENSG00000136731.13" "UGGT1"
"ENSG00000285928.1" -1.12467879189938 -0.181603288319016 -10.9667177654954 1.25625177341859e-22 9.48804910832266e-22 40.5935923955435 "ENSG00000285928.1" "AC103591.4"
"ENSG00000115806.13" 0.536794921118975 6.90493094265475 10.9662772154045 1.26022080824289e-22 9.51396877015765e-22 40.1306663222926 "ENSG00000115806.13" "GORASP2"
"ENSG00000003137.8" -2.01868339514834 2.94857310456778 -10.9630495244653 1.28968360555897e-22 9.73224812017682e-22 40.3554029645051 "ENSG00000003137.8" "CYP26B1"
"ENSG00000136141.15" -0.619934821674865 5.15058883231598 -10.9620439237501 1.29900234298432e-22 9.79839458969133e-22 40.1454784116506 "ENSG00000136141.15" "LRCH1"
"ENSG00000066777.9" 0.822360584579944 6.84630652986028 10.9614273190747 1.30474946889611e-22 9.83755548898209e-22 40.0969440774233 "ENSG00000066777.9" "ARFGEF1"
"ENSG00000178573.7" -1.07099875578986 5.61095071405921 -10.9608668022519 1.30999580303113e-22 9.87290879467423e-22 40.1173582395035 "ENSG00000178573.7" "MAF"
"ENSG00000112531.17" -1.00844173502321 7.0034658769731 -10.9602933689964 1.31538478510104e-22 9.9093066477773e-22 40.0921405001192 "ENSG00000112531.17" "QKI"
"ENSG00000126950.8" -1.89351919872507 0.090134491612711 -10.9601056261465 1.31715394094126e-22 9.91841558163716e-22 40.5392762123556 "ENSG00000126950.8" "TMEM35A"
"ENSG00000163950.13" 0.602370810657296 5.43224436556218 10.9597616675803 1.32040131643321e-22 9.93864331294035e-22 40.1063962352311 "ENSG00000163950.13" "SLBP"
"ENSG00000158483.17" 0.771288326558366 2.07098242955775 10.9579686288812 1.33745935466682e-22 1.00627623748955e-21 40.4351341670574 "ENSG00000158483.17" "FAM86C1P"
"ENSG00000106305.10" 0.753189749281555 3.3349519442868 10.9561490376139 1.35499448853221e-22 1.01903640706556e-21 40.2876358653106 "ENSG00000106305.10" "AIMP2"
"ENSG00000025039.15" -1.30470311274902 4.37659219983043 -10.9557354010865 1.35901249134471e-22 1.02162437326852e-21 40.1597554882191 "ENSG00000025039.15" "RRAGD"
"ENSG00000170891.11" -1.61311300042777 0.509775800574893 -10.9538387695322 1.37758863981257e-22 1.03514944419688e-21 40.4838672069754 "ENSG00000170891.11" "CYTL1"
"ENSG00000085644.14" 0.711390652576214 4.74982010686506 10.9534443879497 1.38148298500718e-22 1.0376355024369e-21 40.1118303297146 "ENSG00000085644.14" "ZNF213"
"ENSG00000139793.18" -1.0006280958016 6.73812228770025 -10.9523141342388 1.39270461778386e-22 1.04562066492454e-21 40.032913541142 "ENSG00000139793.18" "MBNL2"
"ENSG00000155962.13" -1.14012312277102 4.2006181096123 -10.9512722863561 1.40312894855392e-22 1.05300071219654e-21 40.1515719607009 "ENSG00000155962.13" "CLIC2"
"ENSG00000075213.11" -1.53754803689782 2.29558664143797 -10.9511810099657 1.40404592075616e-22 1.05324257952191e-21 40.3573215078022 "ENSG00000075213.11" "SEMA3A"
"ENSG00000240024.5" -0.988293895290192 1.5267143030259 -10.9510783290742 1.40507817747548e-22 1.05357068591314e-21 40.414425417664 "ENSG00000240024.5" "LINC00888"
"ENSG00000161912.18" -1.16648243422722 1.81940426681262 -10.9498609615305 1.41737422209225e-22 1.0623408737823e-21 40.3862698847947 "ENSG00000161912.18" "ADCY10P1"
"ENSG00000231826.6" -3.11574076977763 0.853536246572978 -10.9494003380492 1.42205466730046e-22 1.06515018876952e-21 40.3840662148102 "ENSG00000231826.6" "LINC01819"
"ENSG00000160401.15" 1.06508299820184 0.956406439654657 10.949373757995 1.42232521960359e-22 1.06515018876952e-21 40.4388613982934 "ENSG00000160401.15" "CFAP157"
"ENSG00000076944.16" 1.31450649503726 4.20733342714718 10.9470604517113 1.44606938190578e-22 1.08247399927867e-21 40.1204345156104 "ENSG00000076944.16" "STXBP2"
"ENSG00000181924.7" 0.634718261529343 5.00187587499353 10.9469585534683 1.44712431632956e-22 1.08280603153835e-21 40.0422286706306 "ENSG00000181924.7" "COA4"
"ENSG00000197620.11" 0.760199070743058 3.86570627947617 10.9441446580308 1.47656100281266e-22 1.10436536827766e-21 40.1465474956583 "ENSG00000197620.11" "EOLA1"
"ENSG00000157020.18" 0.628452815936265 6.4650599302182 10.9435121751813 1.48325921855526e-22 1.10890688137747e-21 39.9660575714943 "ENSG00000157020.18" "SEC13"
"ENSG00000119929.13" -0.851982481763306 3.96230744423554 -10.9404611003245 1.51599891700396e-22 1.13290535101507e-21 40.1021985711057 "ENSG00000119929.13" "CUTC"
"ENSG00000163704.12" 1.47036550922831 2.80799975024521 10.9394028495129 1.52752190391698e-22 1.14103502489555e-21 40.235048151272 "ENSG00000163704.12" "PRRT3"
